itlCode,itlName,year,gvaMillionGbp,gdpMillionGbp
TLH31,Southend-on-Sea,2020,2728,3223
TLH31,Southend-on-Sea,2021,3073,3615
TLH31,Southend-on-Sea,2022,3163,3747
TLH31,Southend-on-Sea,2023,3421,3999
TLH32,Thurrock,1998,2098,2358
TLH32,Thurrock,1999,2067,2344
TLH32,Thurrock,2000,2093,2381
TLH32,Thurrock,2001,2242,2548
TLH32,Thurrock,2002,2269,2586
TLH32,Thurrock,2003,2594,2935
TLH32,Thurrock,2004,2682,3044
TLH32,Thurrock,2005,2841,3216
TLH32,Thurrock,2006,2941,3332
TLH32,Thurrock,2007,3053,3464
TLH32,Thurrock,2008,3102,3514
TLH32,Thurrock,2009,3060,3444
TLH32,Thurrock,2010,3129,3565
TLH32,Thurrock,2011,2977,3449
TLH32,Thurrock,2012,3094,3577
TLH32,Thurrock,2013,3009,3519
TLH32,Thurrock,2014,3240,3793
TLH32,Thurrock,2015,3485,4064
TLH32,Thurrock,2016,3560,4134
TLH32,Thurrock,2017,4030,4609
TLH32,Thurrock,2018,4246,4838
TLH32,Thurrock,2019,4357,4972
TLH32,Thurrock,2020,4122,4682
TLH32,Thurrock,2021,4676,5286
TLH32,Thurrock,2022,5490,6140
TLH32,Thurrock,2023,6041,6685
TLH34,Essex Haven Gateway,1998,4617,5290
TLH34,Essex Haven Gateway,1999,4655,5384
TLH34,Essex Haven Gateway,2000,4919,5686
TLH34,Essex Haven Gateway,2001,5266,6058
TLH34,Essex Haven Gateway,2002,5372,6200
TLH34,Essex Haven Gateway,2003,5870,6755
TLH34,Essex Haven Gateway,2004,6024,6965
TLH34,Essex Haven Gateway,2005,6230,7225
TLH34,Essex Haven Gateway,2006,6448,7485
TLH34,Essex Haven Gateway,2007,6669,7759
TLH34,Essex Haven Gateway,2008,6907,7989
TLH34,Essex Haven Gateway,2009,6729,7725
TLH34,Essex Haven Gateway,2010,6983,8121
TLH34,Essex Haven Gateway,2011,7036,8268
TLH34,Essex Haven Gateway,2012,7263,8538
TLH34,Essex Haven Gateway,2013,7413,8741
TLH34,Essex Haven Gateway,2014,7852,9277
TLH34,Essex Haven Gateway,2015,8401,9918
TLH34,Essex Haven Gateway,2016,9067,10639
TLH34,Essex Haven Gateway,2017,9974,11574
TLH34,Essex Haven Gateway,2018,10155,11760
TLH34,Essex Haven Gateway,2019,10230,11903
TLH34,Essex Haven Gateway,2020,9334,10824
TLH34,Essex Haven Gateway,2021,10539,12223
TLH34,Essex Haven Gateway,2022,11452,13257
TLH34,Essex Haven Gateway,2023,12654,14450
TLH35,West Essex,1998,4157,4688
TLH35,West Essex,1999,4309,4889
TLH35,West Essex,2000,4528,5127
TLH35,West Essex,2001,4836,5453
TLH35,West Essex,2002,5087,5732
TLH35,West Essex,2003,5583,6255
TLH35,West Essex,2004,5731,6453
TLH35,West Essex,2005,5898,6661
TLH35,West Essex,2006,6156,6965
TLH35,West Essex,2007,6390,7280
TLH35,West Essex,2008,6525,7371
TLH35,West Essex,2009,6253,7058
TLH35,West Essex,2010,6523,7447
TLH35,West Essex,2011,6381,7385
TLH35,West Essex,2012,6390,7412
TLH35,West Essex,2013,6602,7678
TLH35,West Essex,2014,6783,7958
TLH35,West Essex,2015,7277,8487
TLH35,West Essex,2016,7751,8995
TLH35,West Essex,2017,8362,9618
TLH35,West Essex,2018,8643,9897
TLH35,West Essex,2019,8632,9942
TLH35,West Essex,2020,7681,8822
TLH35,West Essex,2021,8783,10070
TLH35,West Essex,2022,9565,11020
TLH35,West Essex,2023,10374,11806
TLH36,Heart of Essex,1998,4471,4976
TLH36,Heart of Essex,1999,4502,5060
TLH36,Heart of Essex,2000,4788,5382
TLH36,Heart of Essex,2001,5192,5796
TLH36,Heart of Essex,2002,5327,5954
TLH36,Heart of Essex,2003,5786,6449
TLH36,Heart of Essex,2004,5875,6588
TLH36,Heart of Essex,2005,6050,6798
TLH36,Heart of Essex,2006,6315,7119
TLH36,Heart of Essex,2007,6563,7424
TLH36,Heart of Essex,2008,6671,7479
TLH36,Heart of Essex,2009,6613,7363
TLH36,Heart of Essex,2010,6734,7595
TLH36,Heart of Essex,2011,6751,7676
TLH36,Heart of Essex,2012,6939,7874
TLH36,Heart of Essex,2013,7114,8097
TLH36,Heart of Essex,2014,7803,8875
TLH36,Heart of Essex,2015,8159,9275
TLH36,Heart of Essex,2016,8374,9552
TLH36,Heart of Essex,2017,8976,10230
TLH36,Heart of Essex,2018,9350,10613
TLH36,Heart of Essex,2019,9721,11036
TLH36,Heart of Essex,2020,8921,10070
TLH36,Heart of Essex,2021,9932,11253
TLH36,Heart of Essex,2022,10967,12433
TLH36,Heart of Essex,2023,11619,12977
TLH37,Essex Thames Gateway,1998,4050,4568
TLH37,Essex Thames Gateway,1999,4081,4643
TLH37,Essex Thames Gateway,2000,4387,4974
TLH37,Essex Thames Gateway,2001,4633,5237
TLH37,Essex Thames Gateway,2002,4739,5367
TLH37,Essex Thames Gateway,2003,5143,5811
TLH37,Essex Thames Gateway,2004,5165,5873
TLH37,Essex Thames Gateway,2005,5357,6087
TLH37,Essex Thames Gateway,2006,5546,6308
TLH37,Essex Thames Gateway,2007,5737,6536
TLH37,Essex Thames Gateway,2008,6061,6854
TLH37,Essex Thames Gateway,2009,5679,6408
TLH37,Essex Thames Gateway,2010,5977,6810
TLH37,Essex Thames Gateway,2011,6009,6912
TLH37,Essex Thames Gateway,2012,6332,7263
TLH37,Essex Thames Gateway,2013,6712,7680
TLH37,Essex Thames Gateway,2014,6987,8025
TLH37,Essex Thames Gateway,2015,6994,8079
TLH37,Essex Thames Gateway,2016,7328,8432
TLH37,Essex Thames Gateway,2017,7660,8767
TLH37,Essex Thames Gateway,2018,7959,9076
TLH37,Essex Thames Gateway,2019,8395,9583
TLH37,Essex Thames Gateway,2020,8126,9229
TLH37,Essex Thames Gateway,2021,8906,10119
TLH37,Essex Thames Gateway,2022,10048,11354
TLH37,Essex Thames Gateway,2023,10690,11979
TLH41,Peterborough,1998,3236,3503
TLH41,Peterborough,1999,3380,3669
TLH41,Peterborough,2000,3403,3703
TLH41,Peterborough,2001,3573,3883
TLH41,Peterborough,2002,3659,3982
TLH41,Peterborough,2003,3799,4141
TLH41,Peterborough,2004,4076,4446
TLH41,Peterborough,2005,4538,4925
TLH41,Peterborough,2006,5039,5447
TLH41,Peterborough,2007,5115,5545
TLH41,Peterborough,2008,5036,5461
TLH41,Peterborough,2009,4651,5043
TLH41,Peterborough,2010,4760,5211
TLH41,Peterborough,2011,4902,5401
TLH41,Peterborough,2012,5055,5570
TLH41,Peterborough,2013,5050,5585
TLH41,Peterborough,2014,5440,6008
TLH41,Peterborough,2015,5317,5917
TLH41,Peterborough,2016,5701,6347
TLH41,Peterborough,2017,6310,6989
TLH41,Peterborough,2018,6784,7482
TLH41,Peterborough,2019,6445,7181
TLH41,Peterborough,2020,6346,7002
TLH41,Peterborough,2021,6827,7559
TLH41,Peterborough,2022,7098,7917
TLH41,Peterborough,2023,7957,8766
TLH42,Cambridgeshire CC,1998,8823,9661
TLH42,Cambridgeshire CC,1999,9226,10144
TLH42,Cambridgeshire CC,2000,9705,10666
TLH42,Cambridgeshire CC,2001,10248,11266
TLH42,Cambridgeshire CC,2002,10804,11866
TLH42,Cambridgeshire CC,2003,11323,12433
TLH42,Cambridgeshire CC,2004,11725,12901
TLH42,Cambridgeshire CC,2005,12274,13619
TLH42,Cambridgeshire CC,2006,13152,14566
TLH42,Cambridgeshire CC,2007,13708,15201
TLH42,Cambridgeshire CC,2008,14290,15773
TLH42,Cambridgeshire CC,2009,14311,15678
TLH42,Cambridgeshire CC,2010,14773,16335
TLH42,Cambridgeshire CC,2011,15076,16797
TLH42,Cambridgeshire CC,2012,15767,17529
TLH42,Cambridgeshire CC,2013,16227,18019
TLH42,Cambridgeshire CC,2014,16787,18648
TLH42,Cambridgeshire CC,2015,17511,19432
TLH42,Cambridgeshire CC,2016,18167,20223
TLH42,Cambridgeshire CC,2017,19121,21297
TLH42,Cambridgeshire CC,2018,19426,21644
TLH42,Cambridgeshire CC,2019,20721,23024
TLH42,Cambridgeshire CC,2020,20896,22895
TLH42,Cambridgeshire CC,2021,21882,24143
TLH42,Cambridgeshire CC,2022,23598,26208
TLH42,Cambridgeshire CC,2023,26128,28662
TLH51,Norwich and East Norfolk,1998,4009,4512
TLH51,Norwich and East Norfolk,1999,4127,4679
TLH51,Norwich and East Norfolk,2000,4386,4981
TLH51,Norwich and East Norfolk,2001,4614,5214
TLH51,Norwich and East Norfolk,2002,4854,5471
TLH51,Norwich and East Norfolk,2003,5144,5796
TLH51,Norwich and East Norfolk,2004,5374,6070
TLH51,Norwich and East Norfolk,2005,5663,6393
TLH51,Norwich and East Norfolk,2006,6181,6950
TLH51,Norwich and East Norfolk,2007,6410,7213
TLH51,Norwich and East Norfolk,2008,6725,7522
TLH51,Norwich and East Norfolk,2009,6939,7672
TLH51,Norwich and East Norfolk,2010,6965,7811
TLH51,Norwich and East Norfolk,2011,6999,7927
TLH51,Norwich and East Norfolk,2012,7424,8363
TLH51,Norwich and East Norfolk,2013,7844,8822
TLH51,Norwich and East Norfolk,2014,8043,9060
TLH51,Norwich and East Norfolk,2015,8203,9246
TLH51,Norwich and East Norfolk,2016,8324,9442
TLH51,Norwich and East Norfolk,2017,8992,10167
TLH51,Norwich and East Norfolk,2018,8726,9935
TLH51,Norwich and East Norfolk,2019,9924,11120
TLH51,Norwich and East Norfolk,2020,9255,10263
TLH51,Norwich and East Norfolk,2021,10023,11147
TLH51,Norwich and East Norfolk,2022,10923,12223
TLH51,Norwich and East Norfolk,2023,12139,13412
TLH52,North and West Norfolk,1998,2580,2897
TLH52,North and West Norfolk,1999,2651,2996
TLH52,North and West Norfolk,2000,2787,3157
TLH52,North and West Norfolk,2001,2868,3260
TLH52,North and West Norfolk,2002,3014,3426
TLH52,North and West Norfolk,2003,3165,3597
TLH52,North and West Norfolk,2004,3189,3639
TLH52,North and West Norfolk,2005,3301,3827
TLH52,North and West Norfolk,2006,3438,3987
TLH52,North and West Norfolk,2007,3543,4111
TLH52,North and West Norfolk,2008,3732,4298
TLH52,North and West Norfolk,2009,3720,4237
TLH52,North and West Norfolk,2010,3738,4325
TLH52,North and West Norfolk,2011,3826,4471
TLH52,North and West Norfolk,2012,3977,4637
TLH52,North and West Norfolk,2013,4090,4763
TLH52,North and West Norfolk,2014,4234,4929
TLH52,North and West Norfolk,2015,4273,4991
TLH52,North and West Norfolk,2016,4398,5159
TLH52,North and West Norfolk,2017,4463,5269
TLH52,North and West Norfolk,2018,4506,5326
TLH52,North and West Norfolk,2019,4641,5490
TLH52,North and West Norfolk,2020,4540,5251
TLH52,North and West Norfolk,2021,4775,5557
TLH52,North and West Norfolk,2022,5075,5961
TLH52,North and West Norfolk,2023,5505,6366
TLH53,Breckland and South Norfolk,1998,2405,2759
TLH53,Breckland and South Norfolk,1999,2539,2926
TLH53,Breckland and South Norfolk,2000,2725,3137
TLH53,Breckland and South Norfolk,2001,2864,3295
TLH53,Breckland and South Norfolk,2002,3011,3464
TLH53,Breckland and South Norfolk,2003,3176,3652
TLH53,Breckland and South Norfolk,2004,3282,3781
TLH53,Breckland and South Norfolk,2005,3417,3971
TLH53,Breckland and South Norfolk,2006,3667,4243
TLH53,Breckland and South Norfolk,2007,3765,4363
TLH53,Breckland and South Norfolk,2008,3887,4486
TLH53,Breckland and South Norfolk,2009,3874,4428
TLH53,Breckland and South Norfolk,2010,3947,4575
TLH53,Breckland and South Norfolk,2011,4058,4748
TLH53,Breckland and South Norfolk,2012,4201,4906
TLH53,Breckland and South Norfolk,2013,4354,5077
TLH53,Breckland and South Norfolk,2014,4550,5296
TLH53,Breckland and South Norfolk,2015,4626,5398
TLH53,Breckland and South Norfolk,2016,4765,5593
TLH53,Breckland and South Norfolk,2017,4886,5774
TLH53,Breckland and South Norfolk,2018,4905,5814
TLH53,Breckland and South Norfolk,2019,5253,6199
TLH53,Breckland and South Norfolk,2020,5328,6129
TLH53,Breckland and South Norfolk,2021,5733,6619
TLH53,Breckland and South Norfolk,2022,6197,7213
TLH53,Breckland and South Norfolk,2023,6918,7934
TLH61,Babergh and Mid Suffolk,1998,2024,2267
TLH61,Babergh and Mid Suffolk,1999,2110,2377
TLH61,Babergh and Mid Suffolk,2000,2240,2526
TLH61,Babergh and Mid Suffolk,2001,2325,2627
TLH61,Babergh and Mid Suffolk,2002,2442,2756
TLH61,Babergh and Mid Suffolk,2003,2526,2856
TLH61,Babergh and Mid Suffolk,2004,2578,2925
TLH61,Babergh and Mid Suffolk,2005,2621,3019
TLH61,Babergh and Mid Suffolk,2006,2756,3173
TLH61,Babergh and Mid Suffolk,2007,2845,3278
TLH61,Babergh and Mid Suffolk,2008,2959,3385
TLH61,Babergh and Mid Suffolk,2009,2899,3289
TLH61,Babergh and Mid Suffolk,2010,2994,3439
TLH61,Babergh and Mid Suffolk,2011,3054,3543
TLH61,Babergh and Mid Suffolk,2012,3141,3642
TLH61,Babergh and Mid Suffolk,2013,3216,3726
TLH61,Babergh and Mid Suffolk,2014,3374,3898
TLH61,Babergh and Mid Suffolk,2015,3450,3995
TLH61,Babergh and Mid Suffolk,2016,3536,4110
TLH61,Babergh and Mid Suffolk,2017,3676,4283
TLH61,Babergh and Mid Suffolk,2018,3783,4407
TLH61,Babergh and Mid Suffolk,2019,4008,4655
TLH61,Babergh and Mid Suffolk,2020,3925,4473
TLH61,Babergh and Mid Suffolk,2021,4197,4803
TLH61,Babergh and Mid Suffolk,2022,4513,5211
TLH61,Babergh and Mid Suffolk,2023,4986,5676
TLH62,Ipswich,1998,2032,2210
TLH62,Ipswich,1999,2131,2323
TLH62,Ipswich,2000,2197,2398
TLH62,Ipswich,2001,2279,2495
TLH62,Ipswich,2002,2341,2569
TLH62,Ipswich,2003,2493,2732
TLH62,Ipswich,2004,2686,2945
TLH62,Ipswich,2005,2975,3243
TLH62,Ipswich,2006,3269,3553
TLH62,Ipswich,2007,3287,3583
TLH62,Ipswich,2008,3260,3550
TLH62,Ipswich,2009,3168,3433
TLH62,Ipswich,2010,3081,3390
TLH62,Ipswich,2011,3101,3442
TLH62,Ipswich,2012,3234,3584
TLH62,Ipswich,2013,3450,3816
TLH62,Ipswich,2014,3659,4059
TLH62,Ipswich,2015,3789,4222
TLH62,Ipswich,2016,4048,4506
TLH62,Ipswich,2017,4105,4580
TLH62,Ipswich,2018,4146,4640
TLH62,Ipswich,2019,4304,4820
TLH62,Ipswich,2020,4169,4686
TLH62,Ipswich,2021,4138,4676
TLH62,Ipswich,2022,4561,5090
TLH62,Ipswich,2023,5423,5928
TLH63,East Suffolk,1998,2704,3034
TLH63,East Suffolk,1999,2822,3177
TLH63,East Suffolk,2000,2993,3365
TLH63,East Suffolk,2001,3078,3470
TLH63,East Suffolk,2002,3236,3643
TLH63,East Suffolk,2003,3427,3857
TLH63,East Suffolk,2004,3533,3994
TLH63,East Suffolk,2005,3724,4220
TLH63,East Suffolk,2006,3888,4408
TLH63,East Suffolk,2007,3991,4534
TLH63,East Suffolk,2008,4068,4603
TLH63,East Suffolk,2009,3930,4412
TLH63,East Suffolk,2010,4003,4553
TLH63,East Suffolk,2011,4141,4747
TLH63,East Suffolk,2012,4299,4919
TLH63,East Suffolk,2013,4459,5097
TLH63,East Suffolk,2014,4556,5226
TLH63,East Suffolk,2015,4569,5253
TLH63,East Suffolk,2016,4630,5359
TLH63,East Suffolk,2017,4873,5642
TLH63,East Suffolk,2018,4966,5749
TLH63,East Suffolk,2019,5356,6169
TLH63,East Suffolk,2020,5089,5779
TLH63,East Suffolk,2021,5500,6261
TLH63,East Suffolk,2022,6106,6943
TLH63,East Suffolk,2023,6438,7264
TLH64,West Suffolk,1998,2506,2754
TLH64,West Suffolk,1999,2622,2888
TLH64,West Suffolk,2000,2790,3071
TLH64,West Suffolk,2001,2940,3228
TLH64,West Suffolk,2002,3076,3379
TLH64,West Suffolk,2003,3180,3501
TLH64,West Suffolk,2004,3280,3621
TLH64,West Suffolk,2005,3435,3804
TLH64,West Suffolk,2006,3709,4097
TLH64,West Suffolk,2007,3822,4225
TLH64,West Suffolk,2008,4024,4420
TLH64,West Suffolk,2009,4024,4386
TLH64,West Suffolk,2010,4097,4513
TLH64,West Suffolk,2011,4209,4670
TLH64,West Suffolk,2012,4383,4853
TLH64,West Suffolk,2013,4599,5079
TLH64,West Suffolk,2014,4707,5212
TLH64,West Suffolk,2015,4948,5475
TLH64,West Suffolk,2016,5230,5790
TLH64,West Suffolk,2017,5430,6024
TLH64,West Suffolk,2018,5497,6100
TLH64,West Suffolk,2019,5736,6358
TLH64,West Suffolk,2020,5228,5756
TLH64,West Suffolk,2021,5521,6110
TLH64,West Suffolk,2022,5856,6527
TLH64,West Suffolk,2023,6132,6812
TLI33,Kensington & Chelsea and Hammersmith & Fulham,1998,7411,8138
TLI33,Kensington & Chelsea and Hammersmith & Fulham,1999,7958,8752
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2000,8559,9395
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2001,9020,9879
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2002,9334,10237
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2003,9752,10709
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2004,10284,11264
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2005,10906,11884
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2006,11163,12182
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2007,12327,13413
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2008,13239,14318
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2009,12665,13642
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2010,12956,14070
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2011,13757,14994
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2012,15484,16704
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2013,16851,18176
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2014,18256,19649
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2015,18848,20337
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2016,19140,20567
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2017,19817,21271
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2018,21317,22804
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2019,21537,23076
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2020,19661,20785
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2021,20355,21853
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2022,22797,24488
TLI33,Kensington & Chelsea and Hammersmith & Fulham,2023,25277,26979
TLI34,Wandsworth,1998,2997,3604
TLI34,Wandsworth,1999,3275,3925
TLI34,Wandsworth,2000,3508,4179
TLI34,Wandsworth,2001,3748,4423
TLI34,Wandsworth,2002,3918,4629
TLI34,Wandsworth,2003,4066,4826
TLI34,Wandsworth,2004,4232,5010
TLI34,Wandsworth,2005,4568,5345
TLI34,Wandsworth,2006,4781,5595
TLI34,Wandsworth,2007,5215,6091
TLI34,Wandsworth,2008,5386,6268
TLI34,Wandsworth,2009,5148,5951
TLI34,Wandsworth,2010,5197,6125
TLI34,Wandsworth,2011,5446,6492
TLI34,Wandsworth,2012,5980,7024
TLI34,Wandsworth,2013,6289,7407
TLI34,Wandsworth,2014,6790,7969
TLI34,Wandsworth,2015,7202,8483
TLI34,Wandsworth,2016,7397,8645
TLI34,Wandsworth,2017,7281,8560
TLI34,Wandsworth,2018,7426,8761
TLI34,Wandsworth,2019,7402,8799
TLI34,Wandsworth,2020,6638,7708
TLI34,Wandsworth,2021,6951,8395
TLI34,Wandsworth,2022,7734,9333
TLI34,Wandsworth,2023,8693,10349
TLI35,Westminster and City of London,1998,49955,51379
TLI35,Westminster and City of London,1999,51456,53581
TLI35,Westminster and City of London,2000,56393,59514
TLI35,Westminster and City of London,2001,58013,60349
TLI35,Westminster and City of London,2002,60654,62751
TLI35,Westminster and City of London,2003,64786,66783
TLI35,Westminster and City of London,2004,68373,70613
TLI35,Westminster and City of London,2005,76193,78667
TLI35,Westminster and City of London,2006,81947,84923
TLI35,Westminster and City of London,2007,90621,93963
TLI35,Westminster and City of London,2008,92042,94870
TLI35,Westminster and City of London,2009,94196,96484
TLI35,Westminster and City of London,2010,99585,102270
TLI35,Westminster and City of London,2011,102479,105253
TLI35,Westminster and City of London,2012,105480,107987
TLI35,Westminster and City of London,2013,111332,114568
TLI35,Westminster and City of London,2014,118767,122250
TLI35,Westminster and City of London,2015,119341,122930
TLI35,Westminster and City of London,2016,130888,134976
TLI35,Westminster and City of London,2017,137823,141580
TLI35,Westminster and City of London,2018,144935,148719
TLI35,Westminster and City of London,2019,152848,156476
TLI35,Westminster and City of London,2020,151116,154175
TLI35,Westminster and City of London,2021,167516,171481
TLI35,Westminster and City of London,2022,185977,190224
TLI35,Westminster and City of London,2023,204021,207887
TLI36,Camden,1998,10267,10631
TLI36,Camden,1999,10938,11332
TLI36,Camden,2000,11891,12341
TLI36,Camden,2001,12460,12940
TLI36,Camden,2002,12867,13371
TLI36,Camden,2003,13737,14274
TLI36,Camden,2004,14783,15330
TLI36,Camden,2005,15977,16512
TLI36,Camden,2006,16507,17047
TLI36,Camden,2007,18083,18699
TLI36,Camden,2008,18771,19385
TLI36,Camden,2009,18683,19207
TLI36,Camden,2010,19110,19740
TLI36,Camden,2011,19954,20742
TLI36,Camden,2012,20732,21467
TLI36,Camden,2013,22346,23193
TLI36,Camden,2014,24640,25630
TLI36,Camden,2015,28572,29599
TLI36,Camden,2016,32148,33158
TLI36,Camden,2017,33564,34552
TLI36,Camden,2018,34697,35655
TLI36,Camden,2019,34900,35924
TLI36,Camden,2020,29340,29983
TLI36,Camden,2021,32781,33894
TLI36,Camden,2022,37779,39173
TLI36,Camden,2023,40213,41594
TLI41,Hackney and Newham,1998,5176,5897
TLI41,Hackney and Newham,1999,5447,6230
TLI41,Hackney and Newham,2000,5855,6686
TLI41,Hackney and Newham,2001,6163,7008
TLI41,Hackney and Newham,2002,6409,7305
TLI41,Hackney and Newham,2003,6769,7725
TLI41,Hackney and Newham,2004,7038,8011
TLI41,Hackney and Newham,2005,7567,8534
TLI41,Hackney and Newham,2006,7844,8854
TLI41,Hackney and Newham,2007,8434,9522
TLI41,Hackney and Newham,2008,8881,9967
TLI41,Hackney and Newham,2009,8710,9704
TLI41,Hackney and Newham,2010,9046,10278
TLI41,Hackney and Newham,2011,9549,11006
TLI41,Hackney and Newham,2012,10052,11552
TLI41,Hackney and Newham,2013,10462,11968
TLI41,Hackney and Newham,2014,11264,12868
TLI41,Hackney and Newham,2015,11848,13507
TLI41,Hackney and Newham,2016,12440,14134
TLI41,Hackney and Newham,2017,13326,15108
TLI41,Hackney and Newham,2018,14362,16291
TLI41,Hackney and Newham,2019,15810,17965
TLI41,Hackney and Newham,2020,15225,17225
TLI41,Hackney and Newham,2021,16921,18936
TLI41,Hackney and Newham,2022,19548,21644
TLI41,Hackney and Newham,2023,21892,24009
TLI42,Tower Hamlets,1998,12314,12796
TLI42,Tower Hamlets,1999,12623,13197
TLI42,Tower Hamlets,2000,13977,14741
TLI42,Tower Hamlets,2001,14290,14954
TLI42,Tower Hamlets,2002,14974,15624
TLI42,Tower Hamlets,2003,15993,16657
TLI42,Tower Hamlets,2004,17181,17899
TLI42,Tower Hamlets,2005,19281,20040
TLI42,Tower Hamlets,2006,21216,22052
TLI42,Tower Hamlets,2007,23504,24447
TLI42,Tower Hamlets,2008,24481,25393
TLI42,Tower Hamlets,2009,25685,26500
TLI42,Tower Hamlets,2010,26744,27677
TLI42,Tower Hamlets,2011,28951,30020
TLI42,Tower Hamlets,2012,28411,29439
TLI42,Tower Hamlets,2013,29873,31033
TLI42,Tower Hamlets,2014,31662,32982
TLI42,Tower Hamlets,2015,32062,33502
TLI42,Tower Hamlets,2016,34183,35672
TLI42,Tower Hamlets,2017,37030,38549
TLI42,Tower Hamlets,2018,36167,37716
TLI42,Tower Hamlets,2019,35760,37282
TLI42,Tower Hamlets,2020,34662,35966
TLI42,Tower Hamlets,2021,35240,36586
TLI42,Tower Hamlets,2022,39453,40812
TLI42,Tower Hamlets,2023,44834,46180
TLI43,Haringey and Islington,1998,9176,9796
TLI43,Haringey and Islington,1999,9687,10345
TLI43,Haringey and Islington,2000,10628,11341
TLI43,Haringey and Islington,2001,11011,11728
TLI43,Haringey and Islington,2002,11415,12166
TLI43,Haringey and Islington,2003,12018,12818
TLI43,Haringey and Islington,2004,12660,13468
